code_muni;ADM_DIRETA;SI;EF;EM;ES;POS_GRAD;ESTATUTARIOS;ESTATUTARIOS_SI;ESTATUTARIOS_EF;ESTATUTARIOS_EM;ESTATUTARIOS_ES;ESTATUTARIOS_POS;CLT;CLT_SI;CLT_EF;CLT_EM;CLT_ES;CLT_POS;COMISSIONADOS;COMISSIONADOS_SI;COMISSIONADOS_EF;COMISSIONADOS_EM;COMISSIONADOS_ES;COMISSIONADOS_POS;SEMVINC;SEMVINC_SI;SEMVINC_EF;SEMVINC_EF;SEMVINC_ES;SEMVINC_POS
350945;199;0;41;118;34;6;166;0;41;93;29;3;0;0;0;0;0;0;33;0;0;25;5;3;0;0;0;0;0;0
350950;16027;58;4057;5289;5063;1560;13613;58;3865;4099;4120;1471;1744;0;109;891;689;55;408;0;63;123;211;11;115;0;16;33;43;23
350960;1339;0;173;468;698;0;1019;0;150;355;514;0;3;0;2;1;0;0;287;0;20;109;158;0;30;0;1;3;26;0
350970;2201;106;1065;548;368;114;1;0;0;1;0;0;2131;106;1065;533;320;107;69;0;0;14;48;7;0;0;0;0;0;0
350980;269;0;108;91;70;0;172;0;68;62;42;0;83;0;38;24;21;0;14;0;2;5;7;0;0;0;0;0;0;0
350990;604;13;351;177;63;0;489;13;308;124;44;0;71;0;24;35;12;0;44;0;19;18;7;0;0;0;0;0;0;0
350995;248;23;66;94;65;0;188;23;62;73;30;0;0;0;0;0;0;0;35;0;4;13;18;0;25;0;0;8;17;0
351000;709;2;190;228;289;0;663;2;183;213;265;0;0;0;0;0;0;0;46;0;7;15;24;0;0;0;0;0;0;0
351010;224;0;61;99;59;5;210;0;52;96;57;5;2;0;1;1;0;0;4;0;0;2;2;0;8;0;8;0;0;0
351015;257;0;146;77;26;8;0;0;0;0;0;0;226;0;138;67;16;5;26;0;8;5;10;3;0;0;0;0;0;0
351020;1159;0;369;217;491;82;0;0;0;0;0;0;1001;0;369;170;380;82;158;0;0;47;111;0;0;0;0;0;0;0
351030;611;90;Ignorado;Ignorado;Ignorado;0;1;0;1;0;0;0;530;90;115;245;80;0;80;0;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;0
351040;1071;123;159;414;375;0;885;120;149;290;326;0;0;0;0;0;0;0;160;3;10;98;49;0;0;0;0;0;0;0
351050;2015;2;384;668;961;0;1692;0;314;496;882;0;59;1;44;13;1;0;132;0;9;52;71;0;23;1;6;9;7;0
351060;6009;71;2227;2296;1415;0;1763;15;614;575;559;0;1648;27;373;575;673;0;991;0;321;536;134;0;1599;29;919;602;49;0
351070;404;0;179;132;80;13;384;0;171;127;73;13;8;0;8;0;0;0;12;0;0;5;7;0;0;0;0;0;0;0
351080;632;1;65;370;196;0;0;0;0;0;0;0;559;1;65;313;180;0;26;0;0;10;16;0;0;0;0;0;0;0
351090;255;0;77;91;87;0;2;0;2;0;0;0;253;0;75;91;87;0;0;0;0;0;0;0;0;0;0;0;0;0
351100;850;0;234;306;215;95;4;0;0;2;2;0;698;0;227;215;164;92;88;0;7;45;36;0;20;0;0;4;13;3
351110;3218;0;730;1212;1276;0;1859;0;503;645;711;0;975;0;44;437;494;0;81;0;1;11;69;0;230;0;182;46;2;0
351120;248;0;74;110;56;8;196;0;64;98;34;0;23;0;2;0;13;8;29;0;8;12;9;0;0;0;0;0;0;0
351130;155;0;24;77;54;0;0;0;0;0;0;0;131;0;24;66;41;0;24;0;0;11;13;0;0;0;0;0;0;0
351140;484;73;134;135;132;10;397;73;131;101;82;10;0;0;0;0;0;0;68;0;3;30;35;0;15;0;0;0;15;0
351150;887;0;185;327;375;0;701;0;134;211;356;0;58;0;48;10;0;0;28;0;3;8;17;0;6;0;0;4;2;0
351160;397;15;102;168;112;0;0;0;0;0;0;0;369;15;102;168;84;0;28;0;0;0;28;0;0;0;0;0;0;0
351170;392;0;148;173;71;0;0;0;0;0;0;0;353;0;120;162;71;0;0;0;0;0;0;0;0;0;0;0;0;0
351190;240;1;103;63;53;20;0;0;0;0;0;0;202;1;100;57;31;13;16;0;3;1;11;1;22;0;0;5;11;6
351200;788;1;289;220;278;0;10;0;0;3;7;0;614;1;278;167;168;0;82;0;11;29;42;0;80;0;0;19;61;0
351210;270;0;60;110;100;0;6;0;0;2;4;0;229;0;60;92;77;0;29;0;0;16;13;0;6;0;0;0;6;0
351220;831;0;170;309;275;77;753;0;160;267;252;74;15;0;5;6;4;0;63;0;5;36;19;3;0;0;0;0;0;0
351230;604;87;155;251;111;0;0;0;0;0;0;0;532;87;150;215;80;0;26;0;2;19;5;0;46;0;3;17;26;0
351240;856;75;94;294;373;20;2;0;1;0;1;0;798;75;85;263;355;20;54;0;8;29;17;0;0;0;0;0;0;0
351250;167;0;55;59;53;0;0;0;0;0;0;0;167;0;55;59;53;0;0;0;0;0;0;0;0;0;0;0;0;0
351260;214;0;87;76;51;0;160;0;84;50;26;0;1;0;0;1;0;0;53;0;3;25;25;0;0;0;0;0;0;0
351270;214;6;23;144;40;1;0;0;0;0;0;0;206;6;22;142;35;1;8;0;1;2;5;0;0;0;0;0;0;0
351280;1701;32;668;374;590;37;29;0;12;9;8;0;1573;32;629;315;560;37;97;0;27;48;22;0;0;0;0;0;0;0
351290;240;62;21;76;74;7;169;53;19;46;46;5;18;9;1;2;5;1;13;0;1;5;7;0;27;0;0;10;16;1
351300;5190;4;1157;2607;1402;20;3012;4;537;1397;1059;15;1205;0;304;829;72;0;972;0;316;381;271;4;1;0;0;0;0;1
351310;667;0;293;227;147;0;618;0;280;223;115;0;16;0;9;0;7;0;13;0;4;4;5;0;20;0;0;0;20;0
351320;289;0;108;60;106;15;0;0;0;0;0;0;234;0;93;37;89;15;22;0;0;5;17;0;0;0;0;0;0;0
351330;171;2;50;75;38;6;124;2;40;57;19;6;18;0;8;7;3;0;19;0;2;6;11;0;5;0;0;0;5;0
351340;2037;9;406;538;861;223;1588;9;383;503;566;127;61;0;11;11;24;15;101;0;7;16;52;26;287;0;5;8;219;55
351350;3977;0;413;1383;2181;0;3817;0;384;1326;2107;0;0;0;0;0;0;0;160;0;29;57;74;0;0;0;0;0;0;0
351360;389;15;157;128;84;5;0;0;0;0;0;0;355;15;150;120;67;3;34;0;7;8;17;2;0;0;0;0;0;0
351370;989;0;445;330;214;0;2;0;0;0;2;0;805;0;360;265;180;0;151;0;77;42;32;0;0;0;0;0;0;0
351380;7750;102;2676;2924;1509;539;5775;43;1781;2151;1274;526;697;15;338;239;92;13;315;0;52;120;143;0;678;44;505;129;0;0
351385;130;0;43;44;39;4;112;0;40;42;27;3;0;0;0;0;0;0;18;0;3;2;12;1;0;0;0;0;0;0
351390;387;0;174;65;148;0;355;0;174;60;121;0;19;0;0;5;14;0;13;0;0;0;13;0;0;0;0;0;0;0
351400;231;0;73;75;83;0;4;0;0;0;4;0;208;0;69;65;74;0;19;0;4;10;5;0;0;0;0;0;0;0
351410;516;2;245;144;125;0;2;0;0;1;1;0;443;2;239;108;94;0;67;0;6;31;30;0;0;0;0;0;0;0
351420;185;2;70;65;48;0;155;2;63;50;40;0;0;0;0;0;0;0;30;0;7;15;8;0;0;0;0;0;0;0
351430;286;3;121;106;56;0;1;0;1;0;0;0;254;3;120;92;39;0;13;0;0;5;8;0;10;0;0;1;9;0
351440;1340;8;370;476;486;0;733;0;329;224;180;0;86;6;15;52;13;0;92;2;12;27;51;0;302;0;0;60;242;0
351450;395;0;143;127;125;0;0;0;0;0;0;0;352;0;136;100;116;0;21;0;5;7;9;0;3;0;2;1;0;0
351460;160;2;52;34;72;0;0;0;0;0;0;0;148;2;50;30;66;0;12;0;2;4;6;0;0;0;0;0;0;0
351470;300;11;78;125;84;2;241;11;78;97;54;1;14;0;0;14;0;0;21;0;0;9;11;1;19;0;0;0;19;0
351480;499;1;189;168;141;0;417;1;178;152;86;0;38;0;2;2;34;0;35;0;7;13;15;0;8;0;2;0;6;0
351490;480;0;125;263;92;0;0;0;0;0;0;0;391;0;99;210;82;0;89;0;26;53;10;0;0;0;0;0;0;0
351492;145;2;25;62;56;0;0;0;0;0;0;0;139;2;25;59;53;0;3;0;0;0;3;0;3;0;0;3;0;0
351495;186;27;74;36;49;0;166;27;71;28;40;0;3;0;0;0;3;0;15;0;3;6;6;0;0;0;0;0;0;0
351500;3755;16;1065;1652;1018;4;106;0;33;44;28;1;2850;15;813;1172;849;1;699;0;207;360;130;2;38;1;12;14;11;0
351510;1168;18;411;471;265;3;0;0;0;0;0;0;1033;15;392;404;220;2;133;3;19;65;45;1;0;0;0;0;0;0
351512;233;0;53;111;68;1;0;0;0;0;0;0;198;0;45;97;55;1;21;0;8;5;8;0;13;0;0;8;5;0
351515;405;3;108;183;104;7;333;3;98;140;85;7;46;0;8;26;12;0;18;0;2;9;7;0;8;0;0;8;0;0
351518;996;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;869;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;57;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;70;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
351519;271;0;74;147;50;0;0;0;0;0;0;0;242;0;66;134;42;0;18;0;0;10;8;0;0;0;0;0;0;0
351520;233;7;68;68;90;0;150;7;56;49;38;0;0;0;0;0;0;0;42;0;12;14;16;0;41;0;0;5;36;0
351530;266;0;115;94;57;0;235;0;108;80;47;0;0;0;0;0;0;0;23;0;6;10;7;0;8;0;1;4;3;0
351535;300;17;149;94;40;0;257;17;149;51;40;0;0;0;0;0;0;0;43;0;0;43;0;0;0;0;0;0;0;0
351540;446;75;80;79;122;90;416;70;80;74;102;90;5;5;0;0;0;0;25;0;0;5;20;0;0;0;0;0;0;0
351550;1260;10;313;542;395;0;951;10;300;390;251;0;210;0;13;125;72;0;97;0;0;25;72;0;0;0;0;0;0;0
351560;232;10;43;72;107;0;156;10;43;54;49;0;41;0;0;3;38;0;22;0;0;9;13;0;13;0;0;6;7;0
351565;142;0;48;59;35;0;126;0;48;49;29;0;0;0;0;0;0;0;4;0;0;2;2;0;11;0;0;7;4;0
351570;1875;6;320;859;686;4;1130;0;84;514;529;3;477;6;211;188;72;0;268;0;25;157;85;1;0;0;0;0;0;0
351580;147;5;33;74;35;0;87;5;30;39;13;0;16;0;2;7;7;0;30;0;1;21;8;0;11;0;0;4;7;0
351590;147;0;61;55;31;0;146;0;61;55;30;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
351600;228;9;54;89;76;0;0;0;0;0;0;0;204;9;52;83;60;0;24;0;2;6;16;0;0;0;0;0;0;0
351610;280;0;100;120;60;Ignorado;205;0;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;70;0;Ignorado;Ignorado;Ignorado;Ignorado;5;0;Ignorado;Ignorado;Ignorado;Ignorado
351620;3664;8;578;1272;1482;324;3;0;0;0;3;0;3314;8;576;1050;1364;316;88;0;2;24;54;8;61;0;0;0;61;0
351630;2160;17;1230;761;148;4;1511;4;957;463;83;4;0;0;0;0;0;0;340;0;168;140;32;0;213;13;105;62;33;0
351640;2079;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;1224;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;293;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;243;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;239;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
351650;208;0;61;113;34;0;136;0;36;88;12;0;40;0;18;19;3;0;12;0;0;2;10;0;19;0;7;3;9;0
351660;223;0;31;158;34;0;0;0;0;0;0;0;211;0;31;151;29;0;12;0;0;7;5;0;0;0;0;0;0;0
351670;1014;6;422;319;267;0;855;6;412;256;181;0;90;0;0;42;48;0;69;0;10;21;38;0;0;0;0;0;0;0
351680;143;0;60;45;35;3;135;0;59;43;30;3;0;0;0;0;0;0;8;0;1;2;5;0;0;0;0;0;0;0
351685;176;0;50;79;40;7;124;0;44;48;25;7;17;0;3;8;6;0;25;0;3;13;9;0;0;0;0;0;0;0
351690;368;0;180;114;74;0;368;0;180;114;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351700;260;0;98;86;76;0;0;0;0;0;0;0;228;0;98;67;63;0;12;0;0;3;9;0;4;0;0;0;4;0
351710;251;5;109;71;66;0;0;0;0;0;0;0;197;3;97;57;40;0;31;2;7;6;16;0;23;0;5;8;10;0
351720;293;4;133;90;60;6;273;4;126;82;56;5;11;0;2;5;4;0;4;0;0;3;0;1;5;0;5;0;0;0
351730;240;0;118;94;23;5;190;0;86;85;14;5;38;0;32;1;5;0;12;0;0;8;4;0;0;0;0;0;0;0
351740;1190;14;472;381;302;21;867;14;424;181;227;21;300;0;48;198;54;0;20;0;0;2;18;0;3;0;0;0;3;0
351750;587;0;83;230;256;18;278;0;27;138;95;18;1;0;0;0;1;0;51;0;0;9;42;0;257;0;56;83;118;0
351760;1262;631;280;331;20;0;2;1;0;0;1;0;1162;581;280;301;0;0;98;49;0;30;19;0;0;0;0;0;0;0
351770;831;0;259;277;295;0;127;0;43;40;44;0;516;0;202;130;184;0;128;0;14;47;67;0;0;0;0;0;0;0
351780;298;0;114;111;70;3;0;0;0;0;0;0;265;0;113;96;55;1;26;0;0;11;13;2;4;0;1;1;2;0
351790;500;82;116;149;134;19;348;68;88;100;78;14;63;14;23;23;3;0;22;0;5;6;11;0;67;0;0;20;42;5
351800;152;0;56;58;37;1;64;0;27;21;15;1;1;0;0;0;1;0;81;0;29;36;16;0;5;0;0;0;5;0
351810;222;3;67;112;40;0;218;3;67;110;38;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
351820;758;0;304;265;169;20;0;0;0;0;0;0;691;0;304;233;139;15;67;0;0;32;30;5;0;0;0;0;0;0
351830;438;0;10;255;125;48;3;0;0;3;0;0;352;0;10;192;103;47;39;0;0;16;22;1;0;0;0;0;0;0
351840;2768;6;722;1103;937;0;50;4;22;5;19;0;2232;2;687;780;763;0;217;0;13;60;144;0;14;0;0;3;11;0
351850;372;5;172;139;53;3;0;0;0;0;0;0;349;5;172;130;40;2;23;0;0;9;13;1;0;0;0;0;0;0
351860;1231;3;344;405;479;0;3;0;3;0;0;0;1207;3;337;395;472;0;21;0;4;10;7;0;0;0;0;0;0;0
351870;6007;2;1088;2427;1964;526;0;0;0;0;0;0;5322;2;890;2079;1845;506;457;0;130;196;113;18;79;0;48;23;6;2
351880;17244;92;3533;7524;5969;126;1192;0;52;448;678;14;14796;42;3285;6557;4815;97;966;11;159;404;386;6;281;39;37;106;90;9
351885;297;1;77;111;108;0;0;0;0;0;0;0;260;0;75;96;89;0;28;1;2;15;10;0;9;0;0;0;9;0
351890;198;6;86;70;34;2;0;0;0;0;0;0;190;6;85;68;29;2;6;0;0;1;5;0;2;0;1;1;0;0
351900;236;0;192;3;41;0;0;0;0;0;0;0;210;0;171;2;37;0;26;0;21;1;4;0;0;0;0;0;0;0
351905;640;12;209;148;173;98;568;11;189;119;156;93;29;0;15;4;10;0;26;1;5;8;7;5;0;0;0;0;0;0
351907;4362;530;844;1898;1072;18;3561;400;655;1524;964;18;51;2;20;28;1;0;649;128;169;245;107;0;0;0;0;0;0;0
351910;364;3;177;107;77;0;0;0;0;0;0;0;326;3;174;87;62;0;38;0;3;20;15;0;0;0;0;0;0;0
351920;162;0;58;77;27;0;112;0;42;52;18;0;30;0;12;14;4;0;20;0;4;11;5;0;0;0;0;0;0;0
351925;302;0;103;132;55;12;0;0;0;0;0;0;274;0;103;109;50;12;14;0;0;9;5;0;2;0;0;2;0;0
351930;774;1;208;253;312;0;359;0;133;107;119;0;259;1;71;101;86;0;40;0;3;21;16;0;106;0;0;15;91;0
351940;406;7;119;192;88;0;382;5;117;181;79;0;10;2;2;5;1;0;0;0;0;0;0;0;14;0;0;6;8;0
351950;214;0;29;125;50;10;0;0;0;0;0;0;198;0;29;122;39;8;16;0;0;3;11;2;0;0;0;0;0;0
351960;866;11;314;328;213;0;31;0;0;24;7;0;729;11;284;259;175;0;99;0;29;43;27;0;7;0;1;2;4;0
351970;1571;0;514;703;285;69;0;0;0;0;0;0;1352;0;473;601;229;49;192;0;41;89;42;20;14;0;0;0;14;0
351980;419;7;94;157;121;40;0;0;0;0;0;0;394;7;94;151;110;32;19;0;0;0;11;8;0;0;0;0;0;0
351990;286;0;40;206;27;13;244;0;40;175;16;13;19;0;0;8;11;0;23;0;0;23;0;0;0;0;0;0;0;0
352000;476;0;191;179;105;1;421;0;181;157;83;0;4;0;0;0;4;0;51;0;10;22;18;1;0;0;0;0;0;0
352010;933;1;216;228;262;226;852;1;202;204;223;222;39;0;8;5;26;0;30;0;6;7;13;4;0;0;0;0;0;0
352020;375;3;124;183;63;2;0;0;0;0;0;0;317;3;107;149;58;0;28;0;0;22;5;1;2;0;1;0;0;1
352030;701;0;246;230;195;30;0;0;0;0;0;0;650;0;240;200;180;30;51;0;6;30;15;0;0;0;0;0;0;0
352040;1068;11;459;382;213;3;729;1;276;275;175;2;0;0;0;0;0;0;161;0;15;107;38;1;122;10;112;0;0;0
352042;656;0;215;207;234;0;574;0;215;207;152;0;0;0;0;0;0;0;82;0;0;0;82;0;0;0;0;0;0;0
352044;1147;0;518;314;315;0;967;0;458;260;249;0;162;0;60;49;53;0;18;0;0;5;13;0;0;0;0;0;0;0
352050;4194;7;1753;995;1439;0;3843;5;1607;899;1332;0;7;0;6;0;1;0;344;2;140;96;106;0;0;0;0;0;0;0
352060;195;0;158;17;19;1;0;0;0;0;0;0;192;0;158;15;18;1;3;0;0;2;1;0;0;0;0;0;0;0
352070;212;0;90;77;45;0;163;0;69;59;35;0;10;0;0;9;1;0;18;0;0;9;9;0;21;0;21;0;0;0
352080;206;0;59;80;67;0;0;0;0;0;0;0;195;0;59;76;60;0;11;0;0;4;7;0;0;0;0;0;0;0
352090;360;0;113;112;135;0;0;0;0;0;0;0;308;0;108;105;95;0;18;0;0;7;11;0;34;0;5;0;29;0
352100;896;6;166;326;398;0;694;6;159;257;272;0;102;0;1;14;87;0;95;0;6;50;39;0;4;0;0;4;0;0
352110;256;0;79;86;72;19;0;0;0;0;0;0;203;0;66;60;59;18;10;0;3;2;4;1;20;0;0;11;9;0
352115;187;20;18;82;52;15;174;20;18;70;51;15;0;0;0;0;0;0;13;0;0;12;1;0;0;0;0;0;0;0
352120;304;0;139;100;63;2;0;0;0;0;0;0;250;0;117;81;50;2;40;0;8;19;13;0;14;0;14;0;0;0
352130;910;0;443;336;121;10;0;0;0;0;0;0;619;0;323;205;85;6;17;0;0;5;11;1;227;0;120;79;25;3
352140;492;0;126;213;110;43;0;0;0;0;0;0;474;0;126;203;102;43;17;0;0;10;7;0;1;0;0;0;1;0
352150;274;68;50;93;39;24;236;64;36;86;28;22;27;2;13;5;7;0;6;2;1;0;2;1;5;0;0;2;2;1
352160;269;0;14;215;40;0;224;0;14;187;23;0;0;0;0;0;0;0;38;0;0;21;17;0;0;0;0;0;0;0
352170;415;0;286;99;30;0;395;0;286;87;22;0;0;0;0;0;0;0;20;0;0;12;8;0;0;0;0;0;0;0
352180;731;0;338;338;55;0;573;0;287;264;22;0;69;0;21;29;19;0;84;0;30;40;14;0;5;0;0;5;0;0
352190;508;0;118;331;59;0;415;0;90;277;48;0;42;0;0;31;11;0;23;0;0;23;0;0;0;0;0;0;0;0
352200;181;0;38;97;46;0;1;0;0;1;0;0;165;0;38;83;44;0;9;0;0;7;2;0;0;0;0;0;0;0
352210;3073;7;691;1229;1146;0;2028;6;336;774;912;0;214;1;63;92;58;0;477;0;64;237;176;0;0;0;0;0;0;0
352215;157;0;64;75;18;0;0;0;0;0;0;0;145;0;63;70;12;0;12;0;1;5;6;0;0;0;0;0;0;0
352220;3438;60;738;1781;829;30;9;0;1;4;4;0;2439;10;566;1144;689;30;531;0;128;290;113;0;155;50;43;39;23;0
352230;2762;63;1114;926;604;55;2434;63;1114;720;499;38;110;0;0;23;73;14;47;0;0;12;32;3;0;0;0;0;0;0
352240;2660;3;865;1236;552;4;2022;3;600;1016;399;4;0;0;0;0;0;0;60;0;5;24;31;0;554;0;258;174;122;0
352250;4202;2;1046;2290;864;0;3062;1;818;1752;491;0;312;0;2;129;181;0;297;0;26;103;168;0;210;1;0;185;24;0
352260;2067;47;733;590;697;0;1850;47;685;490;628;0;14;0;3;1;10;0;203;0;45;99;59;0;0;0;0;0;0;0
352265;148;0;70;61;17;0;0;0;0;0;0;0;113;0;64;40;9;0;13;0;2;6;5;0;22;0;4;15;3;0
352270;788;1;251;322;214;0;2;0;0;2;0;0;611;1;243;215;152;0;126;0;8;56;62;0;0;0;0;0;0;0
352280;465;0;241;112;106;6;427;0;237;89;95;6;4;0;4;0;0;0;28;0;0;17;11;0;0;0;0;0;0;0
352290;354;0;105;143;106;0;7;0;4;2;1;0;315;0;99;122;94;0;29;0;2;16;11;0;0;0;0;0;0;0
352300;311;1;138;110;60;2;267;1;126;104;36;0;26;0;5;0;21;0;16;0;7;6;3;0;2;0;0;0;0;2
352310;6671;0;2760;2178;1733;0;3856;0;1726;1181;949;0;509;0;6;67;436;0;1064;0;273;443;348;0;1027;0;755;272;0;0
352320;1386;0;496;306;584;0;1002;0;467;262;273;0;283;0;18;22;243;0;88;0;11;20;57;0;12;0;0;1;11;0
352330;351;7;162;117;65;0;0;0;0;0;0;0;318;7;158;104;49;0;32;0;4;12;16;0;0;0;0;0;0;0
352340;2098;56;235;996;756;55;2;0;0;1;1;0;1809;56;220;821;657;55;175;0;15;62;98;0;12;0;0;12;0;0
352350;472;8;167;130;167;0;321;5;161;119;36;0;120;3;0;4;113;0;30;0;6;6;18;0;0;0;0;0;0;0
352360;608;0;201;320;85;2;0;0;0;0;0;0;523;0;201;253;67;2;85;0;0;67;18;0;0;0;0;0;0;0
352370;208;0;43;76;89;0;4;0;0;3;1;0;178;0;43;64;71;0;26;0;0;9;17;0;0;0;0;0;0;0
352380;212;6;88;63;55;0;0;0;0;0;0;0;212;6;88;63;55;0;0;0;0;0;0;0;0;0;0;0;0;0
352390;3514;18;1385;1071;1038;2;0;0;0;0;0;0;3284;16;1319;980;967;2;206;0;50;86;70;0;21;2;16;2;1;0
352400;1232;0;472;423;337;0;2;0;0;1;1;0;1015;0;404;323;288;0;153;0;59;51;43;0;22;0;9;8;5;0
352410;1013;0;307;260;446;0;874;0;307;178;389;0;0;0;0;0;0;0;82;0;0;25;57;0;0;0;0;0;0;0
352420;291;2;87;90;98;14;211;2;85;66;49;9;53;0;0;20;33;0;27;0;2;4;16;5;0;0;0;0;0;0
352430;1578;11;569;477;521;0;1303;11;557;391;344;0;146;0;2;28;116;0;95;0;10;24;61;0;0;0;0;0;0;0
352440;4243;15;415;1014;2799;0;3603;15;340;687;2561;0;0;0;0;0;0;0;175;0;13;63;99;0;282;0;11;132;139;0
352450;178;22;68;46;35;7;1;0;0;0;1;0;121;10;48;25;32;6;23;0;5;15;2;1;33;12;15;6;0;0
352460;536;0;164;221;148;3;11;0;4;7;0;0;466;0;153;187;126;0;45;0;4;19;19;3;14;0;3;8;3;0
352470;1501;2;468;570;461;0;0;0;0;0;0;0;1422;2;457;536;427;0;79;0;11;34;34;0;0;0;0;0;0;0
352480;1133;23;511;287;311;1;840;22;446;175;197;0;47;0;0;2;45;0;79;0;9;5;64;1;92;1;56;30;5;0
352490;263;0;104;76;82;1;6;0;3;3;0;0;224;0;101;54;69;0;27;0;0;17;9;1;5;0;0;1;4;0
352500;2545;0;159;1827;559;0;1655;0;105;1125;425;0;2;0;0;2;0;0;886;0;52;700;134;0;0;0;0;0;0;0
352510;1148;0;452;412;284;0;29;0;0;11;18;0;1068;0;446;383;239;0;18;0;6;6;6;0;27;0;0;6;21;0
352520;608;70;100;266;172;0;1;0;0;1;0;0;532;70;92;230;140;0;74;0;8;34;32;0;0;0;0;0;0;0
352530;2647;6;718;1034;879;10;2152;5;584;838;718;7;147;1;96;16;34;0;236;0;38;78;117;3;17;0;0;7;10;0
352540;239;0;97;66;52;24;197;0;95;54;31;17;0;0;0;0;0;0;21;0;1;6;10;4;21;0;1;6;11;3
352550;353;0;189;57;107;0;0;0;0;0;0;0;321;0;187;54;80;0;30;0;2;3;25;0;2;0;0;0;2;0
352560;140;0;50;57;33;0;106;0;48;36;22;0;10;0;0;10;0;0;24;0;2;11;11;0;0;0;0;0;0;0
352570;838;0;323;244;259;12;4;0;0;0;4;0;776;0;317;238;209;12;30;0;6;6;18;0;28;0;0;0;28;0
352580;243;0;110;68;65;0;239;0;109;68;62;0;0;0;0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;0
352585;168;23;50;57;38;0;153;23;49;45;36;0;5;0;0;4;1;0;10;0;1;8;1;0;0;0;0;0;0;0
352590;5919;9;1292;2023;2592;3;5018;2;1117;1632;2264;3;398;7;80;174;137;0;417;0;95;132;190;0;2;0;0;1;1;0
352600;543;0;106;255;176;6;421;0;103;191;123;4;0;0;0;0;0;0;45;0;3;20;21;1;58;0;0;25;32;1
352610;594;1;201;236;141;15;307;1;123;96;72;15;179;0;70;92;17;0;73;0;6;48;19;0;35;0;2;0;33;0
352620;831;5;163;405;258;0;0;0;0;0;0;0;686;4;153;283;246;0;144;1;10;121;12;0;1;0;0;1;0;0
352630;201;1;108;70;19;3;0;0;0;0;0;0;190;1;104;67;16;2;11;0;4;3;3;1;0;0;0;0;0;0
352640;694;0;185;276;189;44;1;0;0;0;1;0;639;0;185;252;161;41;54;0;0;24;27;3;0;0;0;0;0;0
352650;361;0;76;195;90;0;311;0;76;150;85;0;0;0;0;0;0;0;27;0;0;22;5;0;0;0;0;0;0;0
352660;344;0;141;132;71;0;0;0;0;0;0;0;282;0;123;105;54;0;35;0;12;14;9;0;27;0;6;13;8;0
352670;2352;558;337;1128;320;9;1282;335;218;510;210;9;675;223;84;269;99;0;92;0;35;49;8;0;3;0;0;0;3;0
352680;1638;393;188;592;465;0;1353;352;170;444;387;0;104;40;16;11;37;0;19;1;1;7;10;0;38;0;1;6;31;0
352690;5091;2;802;2092;1951;244;3767;1;574;1491;1498;203;559;1;139;85;306;28;357;0;27;170;147;13;28;0;0;28;0;0
352700;331;0;119;108;90;14;129;0;11;52;56;10;135;0;66;45;20;4;25;0;0;11;14;0;42;0;42;0;0;0
352710;1347;12;387;519;428;1;1076;12;367;314;382;1;20;0;0;20;0;0;54;0;2;7;45;0;78;0;0;77;1;0
352720;1984;0;305;935;744;0;1392;0;251;609;532;0;0;0;0;0;0;0;181;0;3;61;117;0;208;0;51;62;95;0
352725;159;0;48;60;51;0;146;0;48;59;39;0;8;0;0;0;8;0;5;0;0;1;4;0;0;0;0;0;0;0
352730;1125;1;255;576;292;1;829;1;240;357;230;1;37;0;0;27;10;0;86;0;15;32;39;0;13;0;0;0;13;0
352740;556;0;154;290;112;0;314;0;104;150;60;0;170;0;50;100;20;0;61;0;0;40;21;0;11;0;0;0;11;0
352750;110;0;53;24;33;0;0;0;0;0;0;0;110;0;53;24;33;0;0;0;0;0;0;0;0;0;0;0;0;0
352760;524;1;175;185;162;1;0;0;0;0;0;0;453;1;170;165;117;0;70;0;5;20;45;0;1;0;0;0;0;1
352770;208;0;84;88;36;0;0;0;0;0;0;0;182;0;84;68;30;0;26;0;0;20;6;0;0;0;0;0;0;0
352780;185;0;44;106;32;3;0;0;0;0;0;0;167;0;40;97;27;3;16;0;4;9;3;0;2;0;0;0;2;0
352790;202;0;25;124;53;0;154;0;25;96;33;0;0;0;0;0;0;0;18;0;0;12;6;0;30;0;0;16;14;0
352800;590;0;170;184;236;0;473;0;170;169;134;0;50;0;0;5;45;0;22;0;0;10;12;0;45;0;0;0;45;0
352810;253;0;120;78;52;3;221;0;104;66;48;3;21;0;16;3;2;0;11;0;0;9;2;0;0;0;0;0;0;0
