"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2012","partido_pt_2012","inova7","pop_2012.1","bur_consel_2012","cand_reelec_2012","cand_sex_2012","cand_esc_2012","cand_age_2012","bur_escol_2011","bur_terc_2011","bur_espel_2012","bur_polit_2012","alinhamento_estadual_2012","alinhamento_federal_2012","alinhamento_ambos_2012","n_alinhado_2012","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2012","log_orcamento_2012","iqb_pcr_2012","iqb_factor_2012"
"495","GOcampinorte",520470,"5204706",0.688,"GO","campinorte","Goiás",5.3435774979529,5.57291419945116,0,11333,0,0,11333,1,"Não","Masculino",0,"52",0.23991935483871,0,0.828507795100223,0.137096774193548,0,0,0,1,"GO","Campinorte","campinorte","19152593.7",16.7679487056729,0.166129160508484,0.628695585503066
"496","GOcampos belos",520490,"5204904",0.692,"GO","campos belos","Goiás",5.7976067024957,6.18394268411131,0,18616,0,0,18616,0,"Não","Masculino",1,"70",0.302716688227684,0.00789889415481832,0.664495114006515,0.116013071895425,0,0,0,1,"GO","Campos Belos","campos belos","34917982.09",17.3685125006108,0.145444123140007,0.674222644887449
"497","GOcampos verdes",520495,"5204953",0.654,"GO","campos verdes","Goiás",5.52609018624591,5.60822559775798,0,4562,0,0,4562,1,"Não","Masculino",1,"49",0.213888888888889,0.00680272108843537,0.733128834355828,0.255230125523013,1,0,0,0,"GO","Campos Verdes","campos verdes","11033728.88",16.2164674011876,0.194643888061692,0.580490027646664
"498","GOcavalcante",520530,"5205307",0.584,"GO","cavalcante","Goiás",5.42119849592385,5.92377439813803,0,9429,0,0,9429,1,"Não","Masculino",0,"60",0.0663058186738836,0.0245398773006135,0.760168302945302,0.263837638376384,0,0,0,1,"GO","Cavalcante","cavalcante","25906858.45",17.0700182966344,0.236997889808433,0.48371082084374
"499","GOceres",520540,"5205406",0.775,"GO","ceres","Goiás",5.22703616454307,5.05509865080278,0,20924,1,1,20924,1,"Não","Feminino",1,"42",0.1852487135506,0.124203821656051,0.541269841269841,0.475073313782991,0,0,0,1,"GO","Ceres","ceres","51103384.88",17.7493612932933,0.245452418916636,0.501419986976312
"500","GOcezarina",520545,"5205455",0.711,"GO","cezarina","Goiás",5.46966223262836,4.1652689005588,0,7701,0,0,7701,0,"Sim","Masculino",0,"48",0.234096692111959,0,0.651972157772622,0.508896797153025,0,0,0,1,"GO","Cezarina","cezarina","24935478.54",17.0318021882761,0.234461281121581,0.525934846187429
"502","GOcolinas do sul",520552,"5205521",0.658,"GO","colinas do sul","Goiás",5.2030721846313,5.73032702987831,0,3496,0,0,3496,1,"Sim","Masculino",1,"36",0.181518151815182,0.0545454545454545,0.41692789968652,1.06015037593985,0,0,0,1,"GO","Colinas do Sul","colinas do sul","11867519.08",16.2893157371586,0.349406557684139,0.344503088182634
"503","GOcristalina",520620,"5206206",0.699,"GO","cristalina","Goiás",4.74519296390792,5.16438589390217,0,48463,0,1,48463,1,"Sim","Masculino",1,"62",0.229672650475185,0.112488928255093,0.681377825618945,0.389415481832543,0,0,0,1,"GO","Cristalina","cristalina","247872022.94",19.3284231344043,0.21760024631208,0.552801522422477
"504","GOcumari",520660,"5206602",0.737,"GO","cumari","Goiás",5.62434236316289,5.35394127029603,0,2943,0,0,2943,1,"Sim","Masculino",0,"44",0.196261682242991,0.0164835164835165,0.818627450980392,0.197604790419162,0,0,0,1,"GO","Cumari","cumari","10477253.98",16.1647171777135,0.189400777856378,0.584411963880812
"505","GOdiorama",520710,"5207105",0.729,"GO","diorama","Goiás",5.88348950544268,5.38975642686482,0,2477,0,0,2477,1,"Sim","Masculino",0,"45",0.160621761658031,0.0925925925925926,0.854368932038835,0.0681818181818182,0,0,0,1,"GO","Diorama","diorama","10132101.79",16.1312193364409,0.178180826066258,0.594705549915695
"506","GOedealina",520735,"5207352",0.702,"GO","edealina","Goiás",5.56125838773631,4.54169776303252,0,3723,0,0,3723,1,"Não","Masculino",0,"41",0.151515151515152,0.0515873015873016,0.899135446685879,0.0641025641025641,0,0,0,1,"GO","Edealina","edealina","14052448.88",16.4583072360649,0.178701615709166,0.590763068556406
"508","GOfazenda nova",520760,"5207600",0.685,"GO","fazenda nova","Goiás",5.72987248441594,5.1465638113205,0,6206,0,0,6206,1,"Sim","Masculino",0,"47",0.0614035087719298,0.10738255033557,0.435185185185185,0.964539007092199,0,0,0,1,"GO","Fazenda Nova","fazenda nova","11892091.12",16.2913841253648,0.366610357450712,0.292342663409307
"509","GOformosa",520800,"5208004",0.744,"GO","formosa","Goiás",4.23844490619586,5.48575083522817,0,103322,0,1,103322,1,"Não","Masculino",1,"68",0.146571335716607,0.00148920327624721,0.89302172481896,0.110578695171397,0,0,0,1,"GO","Formosa","formosa","168455805.03",18.9421839886656,0.186888511162755,0.576181427426988
"510","GOformoso",520810,"5208103",0.715,"GO","formoso","Goiás",5.55148563096794,5.82520332986054,0,4777,0,0,4777,0,"Não","Masculino",1,"39",0.201058201058201,0,0.787735849056604,0.263473053892216,1,0,0,0,"GO","Formoso","formoso","12017189.87",16.3018486718851,0.199420725436304,0.570238415017651
"511","GOgoiandira",520850,"5208509",0.76,"GO","goiandira","Goiás",5.56895500439056,5.31699190681285,0,5310,1,0,5310,1,"Não","Masculino",1,"34",0.155555555555556,0.05,0.582938388625592,0.67479674796748,0,0,0,1,"GO","Goiandira","goiandira","13793830.7",16.4397319994458,0.287179090715209,0.430683964024546
"512","GOgoianira",520880,"5208806",0.694,"GO","goianira","Goiás",5.18475665432487,3.31017798327499,0,35617,0,0,35617,1,"Não","Masculino",0,"34",0.415183867141163,0,0.771775082690187,0.204285714285714,1,0,0,0,"GO","Goianira","goianira","55572920.4",17.8332065974113,0.130360268189231,0.72260438284046
"513","GOgoiatuba",520910,"5209101",0.725,"GO","goiatuba","Goiás",5.6734263546413,5.00219981527515,0,32698,0,0,32698,1,"Não","Masculino",1,"49",0.303497332542976,0.00715679895901106,0.925430210325048,0.0578512396694215,0,0,0,1,"GO","Goiatuba","goiatuba","91500771.2",18.3318579586255,0.134767953890736,0.690228879681493
"514","GOguarinos",520945,"5209457",0.652,"GO","guarinos","Goiás",5.40703723326228,5.40150552434421,0,2217,0,0,2217,0,"Não","Feminino",1,"39",0.0432692307692308,0.0740740740740741,0.28,1.85714285714286,0,0,0,1,"GO","Guarinos","guarinos","8014188.93",15.8967241448941,0.530792765380416,0.0436213458761698
"515","GOhidrolina",520980,"5209804",0.677,"GO","hidrolina","Goiás",5.3095045559386,5.38706057638243,0,3951,0,0,3951,0,"Não","Masculino",0,"46",0.0577507598784195,0.0645161290322581,0.425876010781671,1.25316455696203,0,0,0,1,"GO","Hidrolina","hidrolina","9113452.06",16.0252621283052,0.418131291966258,0.213939262118214
"516","GOiaciara",520990,"5209903",0.644,"GO","iaciara","Goiás",5.45305358919735,5.99610376925641,0,12648,0,0,12648,1,"Não","Masculino",1,"53",0.288461538461538,0.049800796812749,0.780442804428044,0.177304964539007,0,0,0,1,"GO","Iaciara","iaciara","19801206.79",16.8012534427973,0.161596206718182,0.648003486268612
"518","GOinhumas",521000,"5210000",0.72,"GO","inhumas","Goiás",5.18878147947973,3.78509831185448,0,48903,0,1,48903,1,"Não","Masculino",1,"39",0.244870946393117,0.149228130360206,0.823489010989011,0.154295246038365,0,0,0,1,"GO","Inhumas","inhumas","83163575.12",18.236320010891,0.172349305887579,0.624433213213955
"519","GOipameri",521010,"5210109",0.701,"GO","ipameri","Goiás",5.38137092168332,5.10096338692012,0,25054,0,0,25054,1,"Não","Feminino",0,"47",0.434823091247672,0.0734312416555407,0.758175559380379,0.194097616345062,0,0,0,1,"GO","Ipameri","ipameri","49938542.46",17.726303656567,0.125378268989681,0.736449769292996
"520","GOitaguari",521056,"5210562",0.693,"GO","itaguari","Goiás",5.19145572476394,4.52612697864764,0,4533,0,0,4533,0,"Não","Masculino",0,"44",0.0208333333333333,0.087719298245614,0.661290322580645,0.146341463414634,0,0,0,1,"GO","Itaguari","itaguari","11956220.29",16.2967622272748,0.230213776949258,0.484800622881923
"522","GOitapaci",521090,"5210901",0.725,"GO","itapaci","Goiás",5.28086597293428,5.27156262923922,0,19142,0,0,19142,1,"Sim","Masculino",0,"75",0.203647416413374,0.0825147347740668,0.843333333333333,0.185770750988142,0,0,0,1,"GO","Itapaci","itapaci","28446836.03",17.1635475007528,0.187244963939099,0.591019680136694
"523","GOitapuranga",521120,"5211206",0.726,"GO","itapuranga","Goiás",5.38224482648332,4.97466263363744,0,26033,0,0,26033,1,"Não","Masculino",0,"41",0.180272108843537,0.0119402985074627,0.730639730639731,0.324116743471582,0,0,0,1,"GO","Itapuranga","itapuranga","41142998.68",17.5325643291779,0.216338458049145,0.540595725441834
"524","GOitumbiara",521150,"5211503",0.752,"GO","itumbiara","Goiás",5.78043482617728,5.26594912151531,0,94613,0,0,94613,1,"Não","Masculino",1,"53",0.26090030638699,0.00357462019660411,0.499537251272559,0.178323297823066,0,0,0,1,"GO","Itumbiara","itumbiara","248442693.52",19.330722767329,0.16791152311416,0.631029485533156
"525","GOjandaia",521170,"5211701",0.707,"GO","jandaia","Goiás",5.61775243418017,4.63908840419155,0,6138,0,0,6138,1,"Não","Masculino",0,"51",0.258575197889182,0,0.784530386740331,0.274647887323944,0,0,0,1,"GO","Jandaia","jandaia","22659084.19",16.9360713974782,0.185730197682333,0.603953692573347
"526","GOjaupaci",521200,"5212006",0.689,"GO","jaupaci","Goiás",5.78741871783987,5.2448110990249,0,2977,0,0,2977,1,"Não","Masculino",0,"63",0.188034188034188,0.109195402298851,0.774436090225564,0.0728155339805825,1,0,0,0,"GO","Jaupaci","jaupaci","9523100.49",16.0692310354675,0.172030597936549,0.610642618639307
"527","GOjussara",521220,"5212204",0.743,"GO","jussara","Goiás",5.75082508098951,5.27099755589307,0,19020,0,0,19020,1,"Não","Feminino",1,"47",0.26,0,0.948207171314741,0.0490196078431373,0,0,0,1,"GO","Jussara","jussara","31953299.84",17.2797860148318,0.144838057875919,0.664969224377837
"528","GOlagoa santa",521225,"5212253",0.74,"GO","lagoa santa","Goiás",6.26744719743791,5.88231909984718,0,1305,0,0,1305,1,"Não","Masculino",0,"41",0.3125,0.0761904761904762,0.839160839160839,0.166666666666667,0,0,0,1,"GO","Lagoa Santa","lagoa santa","7889881.21",15.8810916369419,0.153919293576082,0.665670362509253
"529","GOmairipotaba",521260,"5212600",0.745,"GO","mairipotaba","Goiás",5.46843981588499,4.29592393562047,0,2370,0,0,2370,1,"Sim","Masculino",0,"45",0.195238095238095,0.0813008130081301,0.58695652173913,0.592592592592593,1,0,0,0,"GO","Mairipotaba","mairipotaba","8520283.66",15.9579601916785,0.262533401656689,0.477302222758558
"530","GOmara rosa",521280,"5212808",0.691,"GO","mara rosa","Goiás",5.47020972785145,5.69073100691147,0,10455,0,0,10455,1,"Não","Masculino",1,"56",0.195175438596491,0.0407608695652174,0.846153846153846,0.133838383838384,1,0,0,0,"GO","Mara Rosa","mara rosa","17606675.16",16.6837886585581,0.178979790322606,0.600244203077632
"532","GOmontividiu",521375,"5213756",0.733,"GO","montividiu","Goiás",5.97161891888728,5.39911247658293,0,11001,0,0,11001,1,"Não","Feminino",0,"46",0.189944134078212,0.0714285714285714,0.562015503875969,0.624137931034483,0,1,0,0,"GO","Montividiu","montividiu","39104280.62",17.4817424977356,0.269344304692332,0.465709292096983
"533","GOmontividiu do norte",521377,"5213772",0.613,"GO","montividiu do norte","Goiás",5.72155690275537,5.99786899478098,0,4173,0,0,4173,1,"Sim","Masculino",0,"48",0.427745664739884,0,0.789473684210526,0.266666666666667,0,0,0,1,"GO","Montividiu do Norte","montividiu do norte","10743522.28",16.1898135523098,0.138130334972961,0.713999945829476
"535","GOnova roma",521490,"5214903",0.634,"GO","nova roma","Goiás",5.53410069820868,6.02622822704427,0,3434,0,0,3434,0,"Não","Feminino",1,"38",0.0244897959183673,0.049645390070922,0.528455284552846,0.769230769230769,0,0,0,1,"GO","Nova Roma","nova roma","14908819.94",16.5174635380688,0.339888848368122,0.321922128405413
"537","GOnovo brasil",521520,"5215207",0.699,"GO","novo brasil","Goiás",5.69954015539807,5.14283246370764,0,3420,0,0,3420,0,"Não","Masculino",1,"53",0.134328358208955,0.020979020979021,0.707070707070707,0.385714285714286,1,0,0,0,"GO","Novo Brasil","novo brasil","11052114.62",16.2181323359452,0.240205832029368,0.494705146259213
"539","GOnovo planalto",521525,"5215256",0.658,"GO","novo planalto","Goiás",5.7959665611974,5.94777385848325,0,4036,0,0,4036,1,"Não","Masculino",1,"49",0.212418300653595,0,0.855345911949686,0.169117647058824,0,0,0,1,"GO","Novo Planalto","novo planalto","10933709.9",16.2073612261663,0.179382457268867,0.602621397751967
"541","GOouvidor",521550,"5215504",0.747,"GO","ouvidor","Goiás",5.60961830459845,5.43354731580814,0,5648,0,0,5648,1,"Não","Masculino",0,"47",0.15547703180212,0.0567375886524823,0.406593406593407,1.32432432432432,0,0,0,1,"GO","Ouvidor","ouvidor","27868259.11",17.1429989328498,0.404001900136204,0.257473752479096
"542","GOpadre bernardo",521560,"5215603",0.651,"GO","padre bernardo","Goiás",4.36551608254689,5.2893270747099,0,28601,0,0,28601,1,"Não","Masculino",1,"45",0.285915492957746,0.0614124872057318,0.740540540540541,0.12287104622871,0,0,0,1,"GO","Padre Bernardo","padre bernardo","47153173.12",17.6689118631886,0.152868325359603,0.660659327557297
"543","GOpalmelo",521580,"5215801",0.73,"GO","palmelo","Goiás",5.19062079109266,4.7337392867828,0,2339,0,0,2339,0,"Não","Masculino",0,"53",0.136929460580913,0,0.645161290322581,0.392857142857143,0,0,0,1,"GO","Palmelo","palmelo","7974664.59",15.8917801480705,0.240147832515948,0.494860848509072
"544","GOparanaiguara",521630,"5216304",0.711,"GO","paranaiguara","Goiás",6.11575966637959,5.6683279936718,0,9238,0,0,9238,0,"Sim","Masculino",0,"45",0.209026128266033,0.0111731843575419,0.873417721518987,0.121739130434783,0,0,0,1,"GO","Paranaiguara","paranaiguara","19953853.36",16.8089328335261,0.17213884936417,0.612866272760298
"545","GOpiracanjuba",521710,"5217104",0.721,"GO","piracanjuba","Goiás",5.32422874833254,4.30108769216853,0,23987,0,0,23987,1,"Não","Masculino",1,"40",0.204481792717087,0.0915208613728129,0.676923076923077,0.11969696969697,0,0,0,1,"GO","Piracanjuba","piracanjuba","50809403.75",17.7435920086064,0.175426750112833,0.608982416238336
"548","GOplanaltina",521760,"5217609",0.669,"GO","planaltina","Goiás",3.90540112911926,5.4027674679045,0,82847,0,1,82847,1,"Sim","Masculino",1,"63",0.370860927152318,0.0449632511889321,0.659304084720121,0.166131252868288,0,0,0,1,"GO","Planaltina","planaltina","115895682.91",18.5682010592124,0.13695797439053,0.703637785775775
"549","GOpontalina",521770,"5217708",0.687,"GO","pontalina","Goiás",5.53236129233053,4.56892105331297,0,17207,0,0,17207,1,"Não","Masculino",1,"60",0.250783699059561,0.0403397027600849,0.782270606531882,0.15506958250497,1,0,0,0,"GO","Pontalina","pontalina","34633780.79",17.3603400871446,0.167602759617309,0.630070860241976
"550","GOporangatu",521800,"5218003",0.727,"GO","porangatu","Goiás",5.67428500386718,5.88674271633642,0,42773,0,0,42773,1,"Não","Masculino",1,"51",0.273480662983425,0.0314893617021277,0.797532656023222,0.218380345768881,1,0,0,0,"GO","Porangatu","porangatu","68972142.78",18.0492132532154,0.172507882595618,0.627852728587511
"552","GOprofessor jamil",521839,"5218391",0.684,"GO","professor jamil","Goiás",5.37226461150012,4.15277069069071,0,3325,1,0,3325,1,"Sim","Masculino",1,"44",0.04,0.111111111111111,0.610091743119266,0.488721804511278,0,1,0,0,"GO","Professor Jamil","professor jamil","9163418.3",16.030729843893,0.287147897401145,0.405373694007339
"553","GOrialma",521860,"5218607",0.727,"GO","rialma","Goiás",5.21808297383743,5.04805952274226,0,10571,0,0,10571,0,"Não","Masculino",0,"48",0.13894324853229,0.251612903225806,0.626373626373626,0.407017543859649,1,0,0,0,"GO","Rialma","rialma","21564264.34",16.8865480738722,0.249700855375693,0.487585463697415
"555","GOrio verde",521880,"5218805",0.754,"GO","rio verde","Goiás",5.96645438410381,5.3798512695293,0,185465,0,0,185465,1,"Sim","Masculino",1,"68",0.232554082344731,0,0.607409763078391,0.645549738219895,0,0,0,1,"GO","Rio Verde","rio verde","479901592.84",19.9890916259311,0.259413302531931,0.488546884794343
"556","GOrubiataba",521890,"5218904",0.719,"GO","rubiataba","Goiás",5.35696356198077,5.18402822014591,0,19041,0,0,19041,1,"Não","Masculino",0,"46",0.225442834138486,0.0441458733205374,0.813397129186603,0.145098039215686,0,0,0,1,"GO","Rubiataba","rubiataba","32605635.6",17.2999957025621,0.172842701484288,0.616488947180448
"557","GOsanta isabel",521935,"5219357",0.683,"GO","santa isabel","Goiás",5.13043111755034,5.04129381505005,0,3701,0,0,3701,0,"Sim","Masculino",1,"51",0.0872727272727273,0.0829493087557604,0.692307692307692,0.213333333333333,0,0,0,1,"GO","Santa Isabel","santa isabel","11745433.2",16.2789750591753,0.223964876790466,0.509429125095422
"558","GOsanta rita do araguaia",521940,"5219407",0.714,"GO","santa rita do araguaia","Goiás",6.37655686540821,6.0549791066758,0,7202,0,0,7202,1,"Não","Masculino",1,"40",0.253333333333333,0.184049079754601,0.760162601626016,0.112299465240642,0,0,0,1,"GO","Santa Rita do Araguaia","santa rita do araguaia","12090672.43",16.3079448397374,0.163547408335419,0.640356629375254
"560","GOtrindade",522140,"5221403",0.699,"GO","trindade","Goiás",5.25994029742703,3.22882615572137,0,107966,0,0,107966,1,"Não","Masculino",1,"57",0.174211248285322,0.035031847133758,0.490839958520567,0.636619718309859,0,0,0,1,"GO","Trindade","trindade","125915031.97",18.6511178879955,0.274784835034621,0.453040167188194
"561","GOtrombas",522145,"5221452",0.653,"GO","trombas","Goiás",5.58773543129287,5.87711934532312,0,3455,1,0,3455,1,"Sim","Masculino",1,"46",0.120481927710843,0,0.778761061946903,0.284090909090909,0,1,0,0,"GO","Trombas","trombas","9118875",16.0258569991785,0.225111413404218,0.513343311091364
"562","GOuirapuru",522157,"5221577",0.67,"GO","uirapuru","Goiás",5.60178666240015,5.61916822226629,0,2917,0,0,2917,0,"Não","Masculino",1,"52",0.273148148148148,0.031055900621118,0.630952380952381,0.245283018867925,0,0,0,1,"GO","Uirapuru","uirapuru","10311608.66",16.1487808729198,0.177414993207476,0.620482073518206
"563","GOuruana",522170,"5221700",0.703,"GO","uruana","Goiás",5.25143538064791,4.936414495065,0,13810,0,0,13810,1,"Sim","Masculino",0,"51",0.229468599033816,0.148264984227129,0.715990453460621,0.116666666666667,0,0,0,1,"GO","Uruana","uruana","32538349.78",17.2979299448859,0.169768875915556,0.624649938696707
"564","GOvila boa",522220,"5222203",0.647,"GO","vila boa","Goiás",4.82510860635335,5.6948762651852,0,4954,0,0,4954,0,"Não","Masculino",1,"55",0.225308641975309,0,0.855882352941176,0.116838487972509,0,1,0,0,"GO","Vila Boa","vila boa","11989907.59",16.2995758197179,0.166479833241464,0.624771610407543
"565","MAafonso cunha",210010,"2100105",0.529,"MA","afonso cunha","Maranhão",7.23671364274576,5.34118526677521,0,6090,0,0,6090,0,"Não","Masculino",1,"36",0.182767624020888,0,0.61025641025641,0.134453781512605,0,0,0,1,"MA","Afonso Cunha","afonso cunha","16179396.16",16.5992491487499,0.181251586098598,0.592940471572003
"566","MAaldeias altas",210030,"2100303",0.513,"MA","aldeias altas","Maranhão",7.19465454512099,5.52501459606154,0,24726,0,0,24726,0,"Não","Masculino",1,"53",0.255208333333333,0.0284431137724551,0.637030247479377,0.139568345323741,0,0,0,1,"MA","Aldeias Altas","aldeias altas","39423496.45",17.4898725531172,0.163255107829651,0.637249346187391
