"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_pcr_2008","iqb_factor_2008"
"2937","SPrestinga",354270,"3542701",0.705,"SP","restinga","São Paulo",6.288546,5.825705,0,6780,0,6780,0,"Não","Masculino",0,"53",0.1020408,0.1412429,0.722449,0.1694915,0,0,0,1,"SP","Restinga","restinga","13109187.51",16.38882,0.08449548,0.6679923
"2938","SPribeira",354280,"3542800",0.698,"SP","ribeira","São Paulo",6.901194,5.600605,0,3544,0,3544,0,"Não","Masculino",0,"49",0.1520468,0,0.9122807,0.09615385,1,0,0,0,"SP","Ribeira","ribeira","8367272.94",15.93984,0.06818126,0.7059728
"2939","SPrifaina",354360,"3543600",0.74,"SP","rifaina","São Paulo",6.176428,5.976173,0,3783,1,3783,1,"Sim","Masculino",0,"61",0.2473684,0.007518797,0.7,0.3082707,0,0,0,1,"SP","Rifaina","rifaina","12760321.69",16.36185,0.07872703,0.7261
"2940","SPrio claro",354390,"3543907",0.803,"SP","rio claro","São Paulo",6.604418,5.062342,0,189834,0,189834,1,"Não","Masculino",1,"51",0.2914178,0.002687269,0.9358692,0.03392677,0,0,0,1,"SP","Rio Claro","rio claro","334490850",19.62812,0.04658509,0.7871943
"2941","SPrio das pedras",354400,"3544004",0.759,"SP","rio das pedras","São Paulo",6.667084,4.839372,0,28036,1,28036,0,"Sim","Masculino",1,"37",0.2217795,0.1068301,0.7583001,0.08581436,0,0,0,1,"SP","Rio das Pedras","rio das pedras","53347766.93",17.79234,0.06204478,0.7424209
"2942","SPrio grande da serra",354410,"3544103",0.749,"SP","rio grande da serra","São Paulo",6.802306,3.484312,0,41215,1,41215,0,"Sim","Masculino",1,"37",0.06749311,0,0.4614325,1.167164,1,0,0,0,"SP","Rio Grande da Serra","rio grande da serra","36227387.52",17.40533,0.1834644,0.5132436
"2943","SPriversul",354350,"3543501",0.664,"SP","riversul","São Paulo",6.811795,5.656341,0,6588,0,6588,1,"Sim","Masculino",0,"43",0.03181818,0,0.9045455,0.1055276,0,0,0,1,"SP","Riversul","riversul","10414404.4",16.1587,0.08248882,0.6420288
"2944","SProsana",354425,"3544251",0.764,"SP","rosana","São Paulo",6.83315,6.501004,0,19428,0,19428,1,"Sim","Feminino",0,"41",0.1865471,0,0.9282511,0.06280193,0,0,0,1,"SP","Rosana","rosana","50033786.19",17.72821,0.06104458,0.7285783
"2945","SProseira",354430,"3544301",0.737,"SP","roseira","São Paulo",6.73097,5.037082,0,9446,0,9446,0,"Sim","Masculino",1,"45",0.2978723,0,0.9335106,0.06267806,0,0,0,1,"SP","Roseira","roseira","15862786",16.57949,0.0486423,0.7865994
"2946","SPsabino",354460,"3544608",0.728,"SP","sabino","São Paulo",6.484635,5.943036,0,5381,0,5381,0,"Sim","Masculino",1,"50",0.2131148,0.00462963,0.8852459,0.1064815,1,0,0,0,"SP","Sabino","sabino","11922667.52",16.29395,0.06252026,0.7363002
"2947","SPsagres",354470,"3544707",0.73,"SP","sagres","São Paulo",6.619593,6.174078,0,2349,0,2349,0,"Sim","Masculino",0,"32",0.2298137,0,0.9378882,0.05298013,1,0,0,0,"SP","Sagres","sagres","6742929.99",15.72401,0.05525828,0.752485
"2948","SPsales",354480,"3544806",0.751,"SP","sales","São Paulo",6.460984,5.945473,0,5325,1,5325,0,"Sim","Masculino",0,"47",0.2137681,0.003787879,0.9565217,0.01136364,0,0,0,1,"SP","Sales","sales","15818129.55",16.57667,0.053024,0.749855
"2949","SPsales oliveira",354490,"3544905",0.772,"SP","sales oliveira","São Paulo",6.319274,5.80682,0,8149,0,8149,0,"Sim","Masculino",0,"53",0.245283,0,0.7735849,0.1463415,0,1,0,0,"SP","Sales Oliveira","sales oliveira","17523355.16",16.67905,0.06276566,0.7475848
"2950","SPsaltinho",354515,"3545159",0.791,"SP","saltinho","São Paulo",6.667288,4.881968,0,7029,0,7029,1,"Não","Masculino",0,"52",0.2211055,0,0.9095477,0.09944751,0,0,0,1,"SP","Saltinho","saltinho","12445332.55",16.33686,0.0608209,0.7414973
"2951","SPsalto",354520,"3545209",0.78,"SP","salto","São Paulo",6.718917,4.341725,0,108471,1,108471,1,"Sim","Masculino",1,"47",0.2794118,0,0.8203498,0.04554264,0,0,0,1,"SP","Salto","salto","154813731.4",18.85773,0.049003,0.7793595
"2952","SPsalto de pirapora",354530,"3545308",0.729,"SP","salto de pirapora","São Paulo",6.775126,4.565701,0,39224,1,39224,1,"Sim","Masculino",0,"66",0.193865,0.03043478,0.8466258,0.1362319,0,0,0,1,"SP","Salto de Pirapora","salto de pirapora","51981523.39",17.7664,0.06824288,0.7218218
"2953","SPsalto grande",354540,"3545407",0.704,"SP","salto grande","São Paulo",6.709024,5.857876,0,8926,0,8926,1,"Não","Masculino",1,"44",0.253125,0,0.846875,0.1180812,0,0,0,1,"SP","Salto Grande","salto grande","13787873.28",16.4393,0.05909926,0.7555938
"2954","SPsandovalina",354550,"3545506",0.709,"SP","sandovalina","São Paulo",6.738603,6.288973,0,3362,0,3362,0,"Não","Masculino",0,"40",0.1421569,0,0.9191176,0.088,0,0,0,1,"SP","Sandovalina","sandovalina","14588710.79",16.49576,0.06847593,0.7019517
"2955","SPsanta albertina",354570,"3545704",0.728,"SP","santa albertina","São Paulo",6.323983,6.355326,0,5052,0,5052,1,"Sim","Masculino",0,"57",0.2850679,0,0.959276,0.04245283,0,0,0,1,"SP","Santa Albertina","santa albertina","12328755.84",16.32744,0.04806806,0.7827355
"2956","SPsanta branca",354600,"3546009",0.735,"SP","santa branca","São Paulo",6.772645,4.363353,0,13811,0,13811,0,"Não","Masculino",0,"43",0.1851369,0.06076389,0.7509778,0.04340278,0,0,0,1,"SP","Santa Branca","santa branca","21868467.72",16.90056,0.06078921,0.7297856
"2957","SPsanta cruz das palmeiras",354630,"3546306",0.728,"SP","santa cruz das palmeiras","São Paulo",6.516489,5.305442,0,32861,0,32861,1,"Não","Masculino",1,"79",0.3305369,0,0.9530201,0.03521127,0,1,0,0,"SP","Santa Cruz das Palmeiras","santa cruz das palmeiras","31980278.98",17.28063,0.0422917,0.8074315
"2958","SPsanta cruz do rio pardo",354640,"3546405",0.762,"SP","santa cruz do rio pardo","São Paulo",6.69886,5.751397,0,43279,1,43279,1,"Não","Feminino",1,"46",0.4019139,0,0.9162679,0.05874674,1,0,0,0,"SP","Santa Cruz do Rio Pardo","santa cruz do rio pardo","58520323.33",17.88488,0.0366743,0.8413539
"2959","SPsanta ernestina",354650,"3546504",0.738,"SP","santa ernestina","São Paulo",6.451702,5.682491,0,5634,0,5634,0,"Sim","Masculino",0,"55",0.3590909,0,0.9909091,0.009174312,0,0,0,1,"SP","Santa Ernestina","santa ernestina","9964995.48",16.11459,0.03653992,0.8259233
"2960","SPsanta gertrudes",354670,"3546702",0.737,"SP","santa gertrudes","São Paulo",6.611557,5.023552,0,20568,0,20568,0,"Não","Masculino",1,"53",0.2935103,0,0.9542773,0.04791345,0,0,0,1,"SP","Santa Gertrudes","santa gertrudes","41731133.13",17.54676,0.04766825,0.7863762
"2961","SPsanta isabel",354680,"3546801",0.738,"SP","santa isabel","São Paulo",6.753263,3.903588,0,46645,1,46645,1,"Sim","Masculino",0,"71",0.1918159,0,0.7945439,0.1813305,1,0,0,0,"SP","Santa Isabel","santa isabel","58502273.97",17.88458,0.0721751,0.7148698
"2962","SPsanta maria da serra",354700,"3547007",0.686,"SP","santa maria da serra","São Paulo",6.62681,5.24897,0,5809,0,5809,1,"Não","Masculino",1,"40",0.2393617,0.01142857,0.9308511,0.05142857,1,0,0,0,"SP","Santa Maria da Serra","santa maria da serra","9836574.8",16.10162,0.05432537,0.7575339
"2963","SPsanta mercedes",354710,"3547106",0.739,"SP","santa mercedes","São Paulo",6.605298,6.362959,0,2617,0,2617,0,"Não","Masculino",0,"34",0.1881188,0,0.9356436,0.06878307,0,0,0,1,"SP","Santa Mercedes","santa mercedes","7745685",15.86265,0.06146091,0.728567
"2964","SPsanta rita do passa quatro",354750,"3547502",0.775,"SP","santa rita do passa quatro","São Paulo",6.493905,5.402182,0,27447,0,27447,1,"Sim","Masculino",1,"59",0.2069351,0,0.8165548,0.08356164,0,0,0,1,"SP","Santa Rita do Passa Quatro","santa rita do passa quatro","50449187.38",17.73648,0.06082764,0.7363193
"2965","SPsanta rosa de viterbo",354760,"3547601",0.77,"SP","santa rosa de viterbo","São Paulo",6.454947,5.491043,0,23824,1,23824,1,"Não","Masculino",1,"50",0.3258741,0.0519084,0.9160839,0.009160305,1,0,0,0,"SP","Santa Rosa de Viterbo","santa rosa de viterbo","33767763.54",17.33502,0.04152139,0.8079769
"2966","SPsanta salete",354765,"3547650",0.772,"SP","santa salete","São Paulo",6.355691,6.321487,0,1441,0,1441,0,"Sim","Masculino",0,"50",0.1985816,0,0.9574468,0.04444444,0,0,0,1,"SP","Santa Salete","santa salete","7608784.94",15.84481,0.0578905,0.737397
"2967","SPsantana da ponte pensa",354720,"3547205",0.773,"SP","santana da ponte pensa","São Paulo",6.367209,6.335604,0,1643,0,1643,0,"Sim","Masculino",0,"35",0.08955224,0,0.7910448,0.2641509,0,0,0,1,"SP","Santana da Ponte Pensa","santana da ponte pensa","6622686.96",15.70601,0.09174367,0.6500904
"2968","SPsanto expedito",354830,"3548302",0.732,"SP","santo expedito","São Paulo",6.642513,6.259677,0,2918,0,2918,0,"Sim","Masculino",1,"50",0.07142857,0,0.9714286,0.02941176,1,0,0,0,"SP","Santo Expedito","santo expedito","7992597.73",15.89403,0.07055606,0.6732332
"2969","SPsantos",354850,"3548500",0.84,"SP","santos","São Paulo",6.82961,4.012049,0,417518,1,417518,1,"Sim","Masculino",1,"51",0.3890792,0.04631758,0.8562368,0.009706258,0,0,0,1,"SP","Santos","santos","1138883377",20.85331,0.03440239,0.840902
"2970","SPserra azul",355140,"3551405",0.686,"SP","serra azul","São Paulo",6.423588,5.585262,0,9880,1,9880,0,"Não","Masculino",0,"38",0.2073171,0,0.9715447,0.0292887,1,0,0,0,"SP","Serra Azul","serra azul","11885394.92",16.29082,0.05542008,0.7440523
"2971","SPserra negra",355160,"3551603",0.767,"SP","serra negra","São Paulo",6.647105,4.647175,0,25741,1,25741,1,"Não","Masculino",1,"70",0.2029178,0.003284072,0.8076923,0.180624,0,0,0,1,"SP","Serra Negra","serra negra","48094188.61",17.68867,0.07095102,0.7207117
"2972","SPserrana",355150,"3551504",0.729,"SP","serrana","São Paulo",6.405096,5.627513,0,38956,0,38956,1,"Não","Masculino",1,"55",0.3289125,0,0.9204244,0.06051873,0,1,0,0,"SP","Serrana","serrana","66492917.73",18.01261,0.04497421,0.803072
"2973","SPsete barras",355180,"3551801",0.673,"SP","sete barras","São Paulo",6.863981,5.081094,0,13211,1,13211,0,"Não","Feminino",0,"59",0.1889169,0,0.9244332,0.07901907,0,0,0,1,"SP","Sete Barras","sete barras","20336288.07",16.82792,0.06238394,0.7275618
"2974","SPsilveiras",355200,"3552007",0.678,"SP","silveiras","São Paulo",6.722329,5.333491,0,5803,0,5803,0,"Não","Feminino",0,"44",0.04405286,0,0.9515419,0.05092593,0,0,0,1,"SP","Silveiras","silveiras","12481376.18",16.33975,0.0757296,0.655983
"2975","SPsocorro",355210,"3552106",0.729,"SP","socorro","São Paulo",6.648324,4.672642,0,34312,0,34312,1,"Não","Feminino",1,"58",0.2463942,0.0138191,0.9567308,0,1,0,0,0,"SP","Socorro","socorro","44942940.31",17.6209,0.04851803,0.7683077
"2976","SPsorocaba",355220,"3552205",0.798,"SP","sorocaba","São Paulo",6.757014,4.43034,0,576312,1,576312,1,"Sim","Masculino",1,"50",0.511045,0.01536174,0.9484568,0.02279485,1,0,0,0,"SP","Sorocaba","sorocaba","801948129.9",20.50255,0.02135508,0.9030155
"2977","SPsud mennucci",355230,"3552304",0.747,"SP","sud mennucci","São Paulo",6.447227,6.298986,0,8075,1,8075,1,"Sim","Masculino",1,"47",0.142539,0.06393862,0.8708241,0.05626598,1,0,0,0,"SP","Sud Mennucci","sud mennucci","20733891.94",16.84728,0.06688039,0.705766
"2978","SPsuzano",355250,"3552502",0.765,"SP","suzano","São Paulo",6.779535,3.500439,0,279394,1,279394,1,"Sim","Masculino",1,"39",0.2916896,0.02060606,0.9080903,0.07969697,0,1,0,0,"SP","Suzano","suzano","318604835.5",19.57946,0.05152328,0.7807608
"2979","SPtabatinga",355270,"3552700",0.704,"SP","tabatinga","São Paulo",6.499742,5.679865,0,14712,1,14712,1,"Sim","Masculino",1,"60",0.3220339,0,0.9297821,0.07552083,0,0,0,1,"SP","Tabatinga","tabatinga","21504122.98",16.88376,0.04722277,0.7974055
"2980","SPtaciba",355290,"3552908",0.723,"SP","taciba","São Paulo",6.703262,6.20059,0,5637,0,5637,0,"Não","Masculino",1,"46",0.2158809,0,0.9280397,0.07486631,0,0,0,1,"SP","Taciba","taciba","15633012.65",16.5649,0.05897245,0.7421874
"2981","SPtanabi",355340,"3553401",0.748,"SP","tanabi","São Paulo",6.343177,6.10778,0,24424,0,24424,1,"Sim","Masculino",1,"41",0.2689747,0,0.7509987,0.08510638,0,0,0,1,"SP","Tanabi","tanabi","40055871.94",17.50579,0.0540756,0.7684294
"2983","SPtaquaral",355365,"3553658",0.759,"SP","taquaral","São Paulo",6.381173,5.800001,0,2953,0,2953,0,"Não","Masculino",0,"50",0.2261905,0,0.8690476,0.08219178,1,0,0,0,"SP","Taquaral","taquaral","8457290.37",15.95054,0.05854918,0.7465421
"2984","SPtaquaritinga",355370,"3553708",0.748,"SP","taquaritinga","São Paulo",6.443352,5.723389,0,55372,1,55372,1,"Sim","Masculino",1,"49",0.1637736,0,0.9449057,0.05670927,0,0,0,1,"SP","Taquaritinga","taquaritinga","80142057.21",18.19931,0.06297689,0.7175584
"2985","SPtaquarituba",355380,"3553807",0.701,"SP","taquarituba","São Paulo",6.771913,5.58297,0,22978,0,22978,1,"Não","Masculino",1,"53",0.175,0,0.8828125,0.100885,1,0,0,0,"SP","Taquarituba","taquarituba","30855782.94",17.24483,0.06609434,0.7172754
"2986","SPtarabai",355390,"3553906",0.726,"SP","tarabai","São Paulo",6.708548,6.259199,0,6406,0,6406,1,"Não","Masculino",0,"56",0.2971246,0,0.9041534,0.03180212,1,0,0,0,"SP","Tarabai","tarabai","11534238.72",16.26083,0.04567334,0.7904959
"2987","SPteodoro sampaio",355430,"3554300",0.741,"SP","teodoro sampaio","São Paulo",6.771649,6.35812,0,21107,0,21107,1,"Sim","Masculino",1,"54",0.1666667,0.07552083,0.7272727,0.140625,1,0,0,0,"SP","Teodoro Sampaio","teodoro sampaio","32465079.98",17.29568,0.07282117,0.7064837
"2988","SPterra roxa",355440,"3554409",0.749,"SP","terra roxa","São Paulo",6.32538,5.866185,0,8545,0,8545,1,"Não","Masculino",0,"49",0.369898,0,0.9872449,0.0129199,0,0,0,1,"SP","Terra Roxa","terra roxa","15816007.87",16.57653,0.03570741,0.8310342
"2989","SPtimburi",355460,"3554607",0.71,"SP","timburi","São Paulo",6.738259,5.722375,0,2567,0,2567,1,"Sim","Masculino",0,"40",0.1197183,0,0.7112676,0.3465347,0,0,0,1,"SP","Timburi","timburi","7958208.64",15.88971,0.09653019,0.6543716
"2990","SPtorre de pedra",355465,"3554656",0.714,"SP","torre de pedra","São Paulo",6.721932,5.091601,0,3058,0,3058,0,"Sim","Masculino",0,"52",0.137931,0,0.9396552,0.06422018,0,0,0,1,"SP","Torre de Pedra","torre de pedra","6566968.41",15.69756,0.06659554,0.703051
"2991","SPtorrinha",355470,"3554706",0.744,"SP","torrinha","São Paulo",6.60588,5.300665,0,9245,0,9245,0,"Não","Masculino",0,"31",0.2421053,0.05761317,0.8526316,0.1111111,0,0,0,1,"SP","Torrinha","torrinha","13081579.56",16.38672,0.06106399,0.7501078
"2992","SPtrabiju",355475,"3554755",0.722,"SP","trabiju","São Paulo",6.54766,5.487615,0,1507,0,1507,0,"Sim","Masculino",0,"41",0.2287582,0,0.8431373,0.1860465,0,0,0,1,"SP","Trabiju","trabiju","8890955.15",16.00055,0.06852977,0.7334632
"2993","SPtuiuti",355495,"3554953",0.728,"SP","tuiuti","São Paulo",6.675861,4.401952,0,6165,0,6165,0,"Não","Masculino",1,"48",0.305,0,0.945,0.05820106,0,0,0,1,"SP","Tuiuti","tuiuti","9531287.97",16.07009,0.04740646,0.7909346
"2994","SPtupi paulista",355510,"3555109",0.769,"SP","tupi paulista","São Paulo",6.595002,6.330398,0,14298,0,14298,1,"Não","Masculino",1,"48",0.2302483,0.01897019,0.8329571,0.1490515,0,0,0,1,"SP","Tupi Paulista","tupi paulista","20819455.48",16.8514,0.06517681,0.7391407
"2995","SPturmalina",355530,"3555307",0.736,"SP","turmalina","São Paulo",6.302711,6.319274,0,1998,0,1998,0,"Sim","Masculino",1,"66",0.162037,0.02512563,0.9212963,0.01507538,0,0,0,1,"SP","Turmalina","turmalina","7631808.16",15.84784,0.05967698,0.7221226
"2996","SPubarana",355535,"3555356",0.7,"SP","ubarana","São Paulo",6.442301,6.023472,0,4799,0,4799,0,"Sim","Masculino",0,"49",0.3701493,0.00330033,0.9044776,0.08910891,1,0,0,0,"SP","Ubarana","ubarana","13253564.49",16.39978,0.04329272,0.820548
"2997","SPubatuba",355540,"3555406",0.751,"SP","ubatuba","São Paulo",6.804759,5.075799,0,79834,1,79834,1,"Sim","Masculino",1,"43",0.2215789,0,0.8642105,0.1242387,0,0,0,1,"SP","Ubatuba","ubatuba","159912973.8",18.89014,0.0632189,0.7383025
"2998","SPubirajara",355550,"3555505",0.727,"SP","ubirajara","São Paulo",6.648946,5.798729,0,4446,0,4446,0,"Sim","Masculino",0,"46",0.2836879,0,0.9574468,0.04444444,0,0,0,1,"SP","Ubirajara","ubirajara","9062738.84",16.01968,0.04841852,0.78174
"2999","SPuchoa",355560,"3555604",0.721,"SP","uchoa","São Paulo",6.380139,5.964248,0,9753,0,9753,1,"Não","Masculino",1,"49",0.2233503,0.01939058,0.9162437,0.07202216,1,0,0,0,"SP","Uchoa","uchoa","20564306.34",16.83907,0.05834037,0.7462344
"3000","SPuru",355590,"3555901",0.712,"SP","uru","São Paulo",6.52588,5.813653,0,1397,0,1397,1,"Sim","Masculino",1,"50",0.1690141,0,0.8943662,0.04724409,1,0,0,0,"SP","Uru","uru","6584378.21",15.70021,0.06145799,0.7216028
"3001","SPvalentim gentil",355610,"3556107",0.735,"SP","valentim gentil","São Paulo",6.335551,6.209495,0,9952,0,9952,0,"Não","Masculino",0,"48",0.09187279,0,0.9187279,0.08846154,0,0,0,1,"SP","Valentim Gentil","valentim gentil","16325838.85",16.60826,0.07411796,0.6756881
"3002","SPvalinhos",355620,"3556206",0.819,"SP","valinhos","São Paulo",6.69155,4.303389,0,105282,1,105282,1,"Sim","Masculino",1,"56",0.3480049,0,0.8815302,0.1264582,0,0,0,1,"SP","Valinhos","valinhos","219217334.1",19.20557,0.04936763,0.8038662
"3003","SPvargem",355635,"3556354",0.699,"SP","vargem","São Paulo",6.692456,4.340032,0,7092,0,7092,1,"Não","Feminino",0,"56",0.3824561,0,0.9789474,0.02150538,0,0,0,1,"SP","Vargem","vargem","12301488.88",16.32523,0.03515844,0.8363856
"3004","SPvargem grande do sul",355640,"3556404",0.737,"SP","vargem grande do sul","São Paulo",6.524619,5.260823,0,38925,0,38925,1,"Não","Masculino",1,"46",0.2293987,0,0.9142539,0.02557856,1,0,0,0,"SP","Vargem Grande do Sul","vargem grande do sul","56382660.14",17.84767,0.05259573,0.7560725
"3005","SPvargem grande paulista",355645,"3556453",0.77,"SP","vargem grande paulista","São Paulo",6.774224,3.694116,0,43664,0,43664,1,"Não","Masculino",1,"49",0.3171875,0,0.6804687,0.4695752,1,0,0,0,"SP","Vargem Grande Paulista","vargem grande paulista","62970225.5",17.95817,0.08671565,0.740179
"3006","SPvera cruz",355660,"3556602",0.754,"SP","vera cruz","São Paulo",6.610817,5.880365,0,10065,0,10065,1,"Não","Feminino",1,"40",0.2983607,0,0.9245902,0.08156028,0,1,0,0,"SP","Vera Cruz","vera cruz","15284179.99",16.54233,0.05045452,0.7842326
"3007","SPvinhedo",355670,"3556701",0.817,"SP","vinhedo","São Paulo",6.699931,4.207673,0,62240,1,62240,1,"Não","Masculino",0,"59",0.2777233,0.05501618,0.7580962,0.1229773,0,0,0,1,"SP","Vinhedo","vinhedo","172730070",18.96724,0.05820854,0.7670507
"3008","SPviradouro",355680,"3556800",0.739,"SP","viradouro","São Paulo",6.341487,5.837964,0,17924,1,17924,1,"Não","Masculino",1,"50",0.2563218,0.06111111,0.8275862,0.02361111,0,0,0,1,"SP","Viradouro","viradouro","29943126.53",17.21481,0.05091876,0.7696183
"3010","SPvotorantim",355700,"3557006",0.767,"SP","votorantim","São Paulo",6.762938,4.403666,0,104413,1,104413,1,"Não","Masculino",1,"62",0.2691076,0.1153846,0.8329519,0.07692308,0,0,0,1,"SP","Votorantim","votorantim","162384790.3",18.90548,0.05611037,0.7682088
"3011","SPvotuporanga",355710,"3557105",0.79,"SP","votuporanga","São Paulo",6.327187,6.192281,0,80819,1,80819,1,"Não","Masculino",1,"38",0.3025584,0,0.8698554,0.08248082,1,0,0,0,"SP","Votuporanga","votuporanga","110436231.3",18.51995,0.05007833,0.786292
"3012","SPzacarias",355715,"3557154",0.729,"SP","zacarias","São Paulo",6.441648,6.104101,0,2384,0,2384,0,"Sim","Masculino",0,"71",0.2259414,0,0.8661088,0.1304348,0,1,0,0,"SP","Zacarias","zacarias","11947707.48",16.29605,0.06334587,0.7397154
"3013","TOalmas",170040,"1700400",0.636,"TO","almas","Tocantins",6.162978,5.305839,0,7692,0,7692,0,"Não","Masculino",0,"21",0.2054054,0,0.7567568,0.03571429,1,0,0,0,"TO","Almas","almas","6725158.35",15.72137,0.05626803,0.7421643
"3014","TOalvorada",170070,"1700707",0.708,"TO","alvorada","Tocantins",5.963322,5.603225,0,8200,1,8200,1,"Não","Masculino",0,"45",0.125,0,0.546875,0.1619048,1,0,0,0,"TO","Alvorada","alvorada","9477005.19",16.06438,0.07769113,0.6827533
"3015","TOangico",170105,"1701051",0.648,"TO","angico","Tocantins",6.950949,6.047679,0,3264,0,3264,0,"Não","Masculino",0,"46",0.1190476,0,0.7380952,0.3145161,0,0,0,1,"TO","Angico","angico","5470495.89",15.51488,0.09343971,0.6584669
"3016","TOaparecida do rio negro",170110,"1701101",0.651,"TO","aparecida do rio negro","Tocantins",6.473983,3.832763,0,4140,0,4140,0,"Não","Masculino",0,"40",0.1328671,0.07608696,0.6433566,0.4565217,1,0,0,0,"TO","Aparecida do Rio Negro","aparecida do rio negro","4948416.52",15.41458,0.1078243,0.6450143
"3017","TOaragominas",170130,"1701309",0.593,"TO","aragominas","Tocantins",6.867444,5.813623,0,5618,0,5618,0,"Não","Masculino",0,"54",0.2849162,0.05921053,0.849162,0.09868421,0,0,0,1,"TO","Aragominas","aragominas","7743484.56",15.86236,0.05511045,0.7741189
"3018","TOaraguacema",170190,"1701903",0.639,"TO","araguacema","Tocantins",6.679009,5.310197,0,5579,0,5579,1,"Não","Masculino",0,"49",0.0951087,0,0.7826087,0.1909722,0,0,0,1,"TO","Araguacema","araguacema","8725148.45",15.98172,0.08389131,0.6631439
"3019","TOaraguatins",170220,"1702208",0.631,"TO","araguatins","Tocantins",7.026862,6.219954,0,26722,0,26722,1,"Sim","Masculino",0,"56",0.2742857,0.07259528,0.6297143,0.06896552,0,0,0,1,"TO","Araguatins","araguatins","27462660.48",17.12834,0.05368738,0.7725402
"3021","TOarraias",170240,"1702406",0.651,"TO","arraias","Tocantins",5.812129,5.837322,0,10928,0,10928,0,"Não","Masculino",1,"44",0.1755952,0.02057613,0.7232143,0.05349794,0,0,0,1,"TO","Arraias","arraias","9355494.03",16.05147,0.06185349,0.7239094
